Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	Gene name	Gene type
ENSG00000215454	45993606	45994987	21	KRTAP10-4	protein_coding
ENSG00000241123	45999332	46000481	21	KRTAP10-5	protein_coding
ENSG00000188155	46011149	46012386	21	KRTAP10-6	protein_coding
ENSG00000187766	46031996	46032871	21	KRTAP10-8	protein_coding
ENSG00000221837	46047040	46048294	21	KRTAP10-9	protein_coding
ENSG00000221859	46057273	46058370	21	KRTAP10-10	protein_coding
ENSG00000243489	46066331	46067564	21	KRTAP10-11	protein_coding
ENSG00000212933	46074130	46074576	21	KRTAP12-4	protein_coding
ENSG00000205439	46077849	46078258	21	KRTAP12-3	protein_coding
ENSG00000221864	46086106	46086844	21	KRTAP12-2	protein_coding
ENSG00000187175	46101491	46102078	21	KRTAP12-1	protein_coding
ENSG00000189169	46117087	46117959	21	KRTAP10-12	protein_coding
ENSG00000184787	46188955	46221934	21	UBE2G2	protein_coding
ENSG00000184900	46225532	46238694	21	SUMO3	protein_coding
ENSG00000183255	46269500	46293752	21	PTTG1IP	protein_coding
ENSG00000160255	46305868	46351904	21	ITGB2	protein_coding
ENSG00000160256	46359925	46396904	21	FAM207A	protein_coding
ENSG00000197381	46493768	46646478	21	ADARB1	protein_coding
ENSG00000186866	46683843	46707813	21	POFUT2	protein_coding
ENSG00000182871	46825052	46933634	21	COL18A1	protein_coding
ENSG00000173638	46913486	46964325	21	SLC19A1	protein_coding
ENSG00000183570	47063608	47362368	21	PCBP3	protein_coding
ENSG00000142156	47401651	47424964	21	COL6A1	protein_coding
ENSG00000142173	47518011	47552763	21	COL6A2	protein_coding
ENSG00000160282	47556176	47575481	21	FTCD	protein_coding
ENSG00000160284	47581062	47604390	21	SPATC1L	protein_coding
ENSG00000160285	47608055	47648738	21	LSS	protein_coding
ENSG00000235878	47612391	47613673	21	AP001468.1	protein_coding
ENSG00000160294	47655047	47706211	21	MCM3AP	protein_coding
ENSG00000182362	47706251	47717665	21	YBEY	protein_coding
ENSG00000160298	47720095	47743789	21	C21orf58	protein_coding
ENSG00000160299	47744036	47865682	21	PCNT	protein_coding
ENSG00000160305	47878812	47989926	21	DIP2A	protein_coding
ENSG00000160307	48018875	48025121	21	S100B	protein_coding
ENSG00000160310	48055079	48085036	21	PRMT2	protein_coding
ENSG00000128322	23915312	23922495	22	IGLL1	protein_coding
ENSG00000189269	23950639	23974508	22	C22orf43	protein_coding
ENSG00000159496	24030323	24041363	22	RGL4	protein_coding
ENSG00000187792	24083769	24093279	22	ZNF70	protein_coding
ENSG00000128218	24094930	24096655	22	VPREB3	protein_coding
ENSG00000169314	24105208	24108048	22	C22orf15	protein_coding
ENSG00000250479	24108021	24110630	22	CHCHD10	protein_coding
ENSG00000099953	24110413	24126503	22	MMP11	protein_coding
ENSG00000099956	24129150	24176703	22	SMARCB1	protein_coding
ENSG00000099958	24176690	24181315	22	DERL3	protein_coding
ENSG00000133460	24198890	24228496	22	SLC2A11	protein_coding
ENSG00000240972	24236191	24237414	22	MIF	protein_coding
ENSG00000133433	24299601	24303373	22	GSTT2B	protein_coding
ENSG00000099974	24309089	24314721	22	DDTL	protein_coding
ENSG00000099977	24313554	24322660	22	DDT	protein_coding
ENSG00000099984	24322339	24326106	22	GSTT2	protein_coding
ENSG00000184674	24376133	24384680	22	GSTT1	protein_coding
ENSG00000099991	24407642	24574596	22	CABIN1	protein_coding
ENSG00000099994	24577227	24585078	22	SUSD2	protein_coding
ENSG00000099998	24615622	24641110	22	GGT5	protein_coding
ENSG00000100014	24666786	24813708	22	SPECC1L	protein_coding
ENSG00000128271	24813847	24838328	22	ADORA2A	protein_coding
ENSG00000100024	24863206	24924358	22	UPB1	protein_coding
ENSG00000198062	16256441	16287937	22	POTEH	protein_coding
ENSG00000138867	24936406	24951903	22	GUCD1	protein_coding
ENSG00000130538	16448824	16449805	22	OR11H1	protein_coding
ENSG00000198445	17071667	17073700	22	CCT8L2	protein_coding
ENSG00000100028	24951471	25005947	22	SNRPD3	protein_coding
ENSG00000172967	17264302	17302589	22	XKR3	protein_coding
ENSG00000215568	17442826	17489112	22	GAB4	protein_coding
ENSG00000177663	17565844	17596583	22	IL17RA	protein_coding
ENSG00000100031	24979718	25024972	22	GGT1	protein_coding
ENSG00000183307	17597189	17602257	22	CECR6	protein_coding
ENSG00000069998	17618401	17646177	22	CECR5	protein_coding
ENSG00000178026	24981588	24989175	22	FAM211B	protein_coding
ENSG00000184571	25115001	25170687	22	PIWIL3	protein_coding
ENSG00000167037	25202236	25323545	22	SGSM1	protein_coding
ENSG00000093072	17660194	17702879	22	CECR1	protein_coding
ENSG00000206069	25331077	25342662	22	TMEM211	protein_coding
ENSG00000197077	25348697	25593415	22	KIAA1671	protein_coding
ENSG00000100053	25595817	25603330	22	CRYBB3	protein_coding
ENSG00000244752	25615489	25627836	22	CRYBB2	protein_coding
ENSG00000100068	25747385	25801344	22	LRP5L	protein_coding
ENSG00000099954	17840837	18037850	22	CECR2	protein_coding
ENSG00000100077	25960816	26125261	22	ADRBK2	protein_coding
ENSG00000182902	18043139	18073760	22	SLC25A18	protein_coding
ENSG00000131100	18074902	18111584	22	ATP6V1E1	protein_coding
ENSG00000133454	26138111	26427007	22	MYO18B	protein_coding
ENSG00000099968	18111621	18213388	22	BCL2L13	protein_coding
ENSG00000100095	26565440	26779562	22	SEZ6L	protein_coding
ENSG00000015475	18216906	18257536	22	BID	protein_coding
ENSG00000128203	26825239	26840981	22	ASPHD2	protein_coding
ENSG00000100099	26839389	26879803	22	HPS4	protein_coding
ENSG00000100104	26879843	26890624	22	SRRD	protein_coding
ENSG00000100109	26887191	26908471	22	TFIP11	protein_coding
ENSG00000243156	18270415	18507325	22	MICAL3	protein_coding
ENSG00000128294	26921458	26992681	22	TPST2	protein_coding
ENSG00000100122	26995242	27014052	22	CRYBB1	protein_coding
ENSG00000196431	27017928	27026636	22	CRYBA4	protein_coding
ENSG00000169184	28144265	28197486	22	MN1	protein_coding
ENSG00000180957	28247657	28316122	22	PITPNB	protein_coding
ENSG00000100154	28374004	29075853	22	TTC28	protein_coding
ENSG00000183765	29083731	29138410	22	CHEK2	protein_coding
ENSG00000215193	18560689	18613905	22	PEX26	protein_coding
ENSG00000183785	18593097	18629321	22	TUBA8	protein_coding
ENSG00000184979	18632666	18660164	22	USP18	protein_coding
ENSG00000183628	18893541	18901751	22	DGCR6	protein_coding
ENSG00000100033	18900294	18924066	22	PRODH	protein_coding
ENSG00000100209	29138019	29153503	22	HSCB	protein_coding
ENSG00000159873	29168662	29185283	22	CCDC117	protein_coding
ENSG00000100219	29190543	29196585	22	XBP1	protein_coding
ENSG00000183579	29279580	29453475	22	ZNRF3	protein_coding
ENSG00000100249	29454660	29457832	22	C22orf31	protein_coding
ENSG00000183762	29469066	29564321	22	KREMEN1	protein_coding
ENSG00000070413	19023795	19109967	22	DGCR2	protein_coding
ENSG00000186998	29601840	29655586	22	EMID1	protein_coding
ENSG00000100263	29655841	29664198	22	RHBDD3	protein_coding
ENSG00000182944	29663998	29696515	22	EWSR1	protein_coding
ENSG00000100056	19117792	19132197	22	DGCR14	protein_coding
ENSG00000206203	19118321	19120134	22	TSSK2	protein_coding
ENSG00000063515	19136089	19137796	22	GSC2	protein_coding
ENSG00000100075	19163095	19166343	22	SLC25A1	protein_coding
ENSG00000185340	29702572	29708774	22	GAS2L1	protein_coding
ENSG00000100276	29708922	29715668	22	RASL10A	protein_coding
ENSG00000100280	29723669	29819168	22	AP1B1	protein_coding
ENSG00000070371	19166986	19279239	22	CLTCL1	protein_coding
ENSG00000128250	29834572	29838444	22	RFPL1	protein_coding
ENSG00000100285	29876219	29887379	22	NEFH	protein_coding
ENSG00000100296	29901868	29951205	22	THOC5	protein_coding
ENSG00000184117	29950797	29977326	22	NIPSNAP1	protein_coding
ENSG00000186575	29999545	30094587	22	NF2	protein_coding
ENSG00000100084	19318221	19435224	22	HIRA	protein_coding
ENSG00000100314	30116073	30127828	22	CABP7	protein_coding
ENSG00000100319	30126945	30163000	22	ZMAT5	protein_coding
ENSG00000184076	30163358	30166402	22	UQCR10	protein_coding
ENSG00000100325	30184597	30234271	22	ASCC2	protein_coding
ENSG00000242259	19338891	19435755	22	C22orf39	protein_coding
ENSG00000185608	19419425	19423598	22	MRPL40	protein_coding
ENSG00000070010	19437433	19466738	22	UFD1L	protein_coding
ENSG00000100330	30279144	30426855	22	MTMR3	protein_coding
ENSG00000176635	30476163	30573064	22	HORMAD2	protein_coding
ENSG00000128342	30636436	30642840	22	LIF	protein_coding
ENSG00000099985	30658818	30662829	22	OSM	protein_coding
ENSG00000239282	30681106	30685616	22	GATSL3	protein_coding
ENSG00000099992	30687979	30723035	22	TBC1D10A	protein_coding
ENSG00000099995	30727977	30752936	22	SF3A1	protein_coding
ENSG00000093009	19466982	19508135	22	CDC45	protein_coding
ENSG00000187860	30752624	30774647	22	CCDC157	protein_coding
ENSG00000099999	30773835	30817760	22	RNF215	protein_coding
ENSG00000184113	19510547	19515068	22	CLDN5	protein_coding
ENSG00000100003	30792846	30821305	22	SEC14L2	protein_coding
ENSG00000184702	19701987	19712295	22	SEPT5	protein_coding
ENSG00000242114	30821518	30825045	22	MTFP1	protein_coding
ENSG00000100012	30843946	30868036	22	SEC14L3	protein_coding
ENSG00000133488	30884900	30901698	22	SEC14L4	protein_coding
ENSG00000203618	19710468	19712294	22	GP1BB	protein_coding
ENSG00000184058	19744226	19771116	22	TBX1	protein_coding
ENSG00000214491	30918786	30942669	22	SEC14L6	protein_coding
ENSG00000128242	30950622	30970574	22	GAL3ST1	protein_coding
ENSG00000185838	19770747	19842462	22	GNB1L	protein_coding
ENSG00000100029	30972612	31003070	22	PES1	protein_coding
ENSG00000215012	19833661	19842419	22	C22orf29	protein_coding
ENSG00000185339	31002825	31023265	22	TCN2	protein_coding
ENSG00000100036	31031639	31065003	22	SLC35E4	protein_coding
ENSG00000167065	31048038	31063877	22	DUSP18	protein_coding
ENSG00000184470	19863040	19929341	22	TXNRD2	protein_coding
ENSG00000184792	31089769	31303811	22	OSBP2	protein_coding
ENSG00000133422	31321117	31364284	22	MORC2	protein_coding
ENSG00000093010	19929130	19957498	22	COMT	protein_coding
ENSG00000183963	31460091	31500743	22	SMTN	protein_coding
ENSG00000099889	19957419	20004331	22	ARVCF	protein_coding
ENSG00000198832	31500758	31516055	22	SELM	protein_coding
ENSG00000185133	31518717	31530682	22	INPP5J	protein_coding
ENSG00000183597	20004537	20053449	22	TANGO2	protein_coding
ENSG00000100078	31530795	31536593	22	PLA2G3	protein_coding
ENSG00000138942	31556168	31603005	22	RNF185	protein_coding
ENSG00000182541	31608225	31676066	22	LIMK2	protein_coding
ENSG00000100100	31677579	31688520	22	PIK3IP1	protein_coding
ENSG00000100105	31721790	31742218	22	PATZ1	protein_coding
ENSG00000185721	31795509	31924726	22	DRG1	protein_coding
ENSG00000128191	20067755	20099400	22	DGCR8	protein_coding
ENSG00000184708	31832963	31892094	22	EIF4ENIF1	protein_coding
ENSG00000099899	20099389	20104915	22	TRMT2A	protein_coding
ENSG00000099901	20103461	20114878	22	RANBP1	protein_coding
ENSG00000198089	31884674	32014572	22	SFI1	protein_coding
ENSG00000099904	20116979	20135530	22	ZDHHC8	protein_coding
ENSG00000234409	20135950	20138399	22	AC006547.14	protein_coding
ENSG00000040608	20228938	20270769	22	RTN4R	protein_coding
ENSG00000128185	20301799	20307603	22	DGCR6L	protein_coding
ENSG00000241878	32014477	32058418	22	PISD	protein_coding
ENSG00000183038	20366206	20368028	22	GGTLC3	protein_coding
ENSG00000196622	20456003	20461786	22	RIMBP3	protein_coding
ENSG00000188280	20692438	20716938	22	FAM230A	protein_coding
ENSG00000161133	20704868	20745048	22	USP41	protein_coding
ENSG00000183530	32072242	32146126	22	PRR14L	protein_coding
ENSG00000185252	20748405	20762745	22	ZNF74	protein_coding
ENSG00000244486	20778874	20792146	22	SCARF2	protein_coding
ENSG00000099910	20783528	20850170	22	KLHL22	protein_coding
ENSG00000100150	32149944	32303012	22	DEPDC5	protein_coding
ENSG00000099917	20850200	20941919	22	MED15	protein_coding
ENSG00000128254	32329507	32341504	22	C22orf24	protein_coding
ENSG00000128245	32340447	32353590	22	YWHAH	protein_coding
ENSG00000100170	32439019	32509016	22	SLC5A1	protein_coding
ENSG00000205856	32544993	32555309	22	C22orf42	protein_coding
ENSG00000128253	32586422	32600718	22	RFPL2	protein_coding
ENSG00000100191	32614465	32651328	22	SLC5A4	protein_coding
ENSG00000128276	32750872	32757148	22	RFPL3	protein_coding
ENSG00000100220	32783569	32808242	22	RTCB	protein_coding
ENSG00000184459	32809834	32860471	22	BPIFC	protein_coding
ENSG00000100225	32870663	32894818	22	FBXO7	protein_coding
ENSG00000241973	21061979	21213705	22	PI4KA	protein_coding
ENSG00000185666	32908539	33454358	22	SYN3	protein_coding
ENSG00000100234	33197687	33259030	22	TIMP3	protein_coding
ENSG00000133424	33558212	34318829	22	LARGE	protein_coding
ENSG00000175329	35462129	35483380	22	ISX	protein_coding
ENSG00000100281	35653445	35691800	22	HMGXB4	protein_coding
ENSG00000099937	21128167	21142008	22	SERPIND1	protein_coding
ENSG00000099940	21213271	21245506	22	SNAP29	protein_coding
ENSG00000099942	21271714	21308037	22	CRKL	protein_coding
ENSG00000100284	35695268	35743985	22	TOM1	protein_coding
ENSG00000183773	21319396	21335649	22	AIFM3	protein_coding
ENSG00000100292	35776354	35790207	22	HMOX1	protein_coding
ENSG00000099949	21333751	21353327	22	LZTR1	protein_coding
ENSG00000100297	35796056	35821423	22	MCM5	protein_coding
ENSG00000100302	35936915	35950048	22	RASD2	protein_coding
ENSG00000198125	36002811	36033998	22	MB	protein_coding
ENSG00000221963	36044442	36064456	22	APOL6	protein_coding
ENSG00000128313	36113919	36125530	22	APOL5	protein_coding
ENSG00000100320	36134783	36424473	22	RBFOX2	protein_coding
ENSG00000184436	21353393	21356485	22	THAP7	protein_coding
ENSG00000099957	21364097	21383119	22	P2RX6	protein_coding
ENSG00000128284	36536372	36562225	22	APOL3	protein_coding
ENSG00000100336	36585172	36600886	22	APOL4	protein_coding
ENSG00000128335	36622256	36636000	22	APOL2	protein_coding
ENSG00000099960	21383007	21387129	22	SLC7A4	protein_coding
ENSG00000187905	21400249	21418457	22	AC002472.13	protein_coding
ENSG00000133475	21562262	21581926	22	GGT2	protein_coding
ENSG00000100342	36649056	36663576	22	APOL1	protein_coding
ENSG00000196934	21737663	21743446	22	RIMBP3B	protein_coding
ENSG00000169635	21771693	21805752	22	HIC2	protein_coding
ENSG00000183246	21899646	21905750	22	RIMBP3C	protein_coding
ENSG00000185651	21903736	21978323	22	UBE2L3	protein_coding
ENSG00000161179	21982378	21984353	22	YDJC	protein_coding
ENSG00000100345	36677327	36784063	22	MYH9	protein_coding
ENSG00000161180	21987005	21991616	22	CCDC116	protein_coding
ENSG00000128228	21996550	21998587	22	SDF2L1	protein_coding
ENSG00000100348	36863083	36878077	22	TXN2	protein_coding
ENSG00000100023	22006559	22054304	22	PPIL2	protein_coding
ENSG00000100350	36883237	36903148	22	FOXRED2	protein_coding
ENSG00000100353	36906897	36925483	22	EIF3D	protein_coding
ENSG00000100027	22051833	22090123	22	YPEL1	protein_coding
ENSG00000100030	22108789	22221970	22	MAPK1	protein_coding
ENSG00000166862	36959968	37099603	22	CACNG2	protein_coding
ENSG00000100360	37154246	37172300	22	IFT27	protein_coding
ENSG00000100362	37196728	37215523	22	PVALB	protein_coding
ENSG00000100034	22273793	22307209	22	PPM1F	protein_coding
ENSG00000100365	37257030	37274057	22	NCF4	protein_coding
ENSG00000100038	22311397	22337213	22	TOP3B	protein_coding
ENSG00000100368	37309670	37336491	22	CSF2RB	protein_coding
ENSG00000185264	37387163	37403882	22	TEX33	protein_coding
ENSG00000128311	37406900	37415681	22	TST	protein_coding
ENSG00000128309	37415676	37425863	22	MPST	protein_coding
ENSG00000100379	37447779	37459430	22	KCTD17	protein_coding
ENSG00000187045	37461476	37505603	22	TMPRSS6	protein_coding
ENSG00000169575	22599087	22599927	22	VPREB1	protein_coding
ENSG00000100385	37521878	37571094	22	IL2RB	protein_coding
ENSG00000198477	22838767	22863505	22	ZNF280B	protein_coding
ENSG00000169548	22868060	22874613	22	ZNF280A	protein_coding
ENSG00000133466	37576207	37595425	22	C1QTNF6	protein_coding
ENSG00000183473	37600278	37608362	22	SSTR3	protein_coding
ENSG00000185686	22890123	22901768	22	PRAME	protein_coding
ENSG00000128340	37621301	37640488	22	RAC2	protein_coding
ENSG00000100055	37678068	37711382	22	CYTH4	protein_coding
ENSG00000166897	37764000	37823505	22	ELFN2	protein_coding
ENSG00000100121	22988780	22990368	22	GGTLC2	protein_coding
ENSG00000100060	37865101	37882439	22	MFNG	protein_coding
ENSG00000100065	37886400	37915549	22	CARD10	protein_coding
ENSG00000128283	37956454	37965412	22	CDC42EP1	protein_coding
ENSG00000100079	37966255	37978623	22	LGALS2	protein_coding
ENSG00000254709	23229960	23238287	22	IGLL5	protein_coding
ENSG00000100083	38004481	38029571	22	GGA1	protein_coding
ENSG00000100218	23401593	23487208	22	RTDR1	protein_coding
ENSG00000128266	23412540	23467224	22	GNAZ	protein_coding
ENSG00000100228	23487513	23506537	22	RAB36	protein_coding
ENSG00000100092	38030661	38062939	22	SH3BP1	protein_coding
ENSG00000241360	38054734	38062941	22	PDXP	protein_coding
ENSG00000100097	38071615	38075813	22	LGALS1	protein_coding
ENSG00000100101	38077680	38170137	22	NOL12	protein_coding
ENSG00000186716	23521891	23660224	22	BCR	protein_coding
ENSG00000100106	38093011	38172563	22	TRIOBP	protein_coding
ENSG00000189060	38201114	38203442	22	H1F0	protein_coding
ENSG00000100116	38203912	38213183	22	GCAT	protein_coding
ENSG00000128310	38219389	38221502	22	GALR3	protein_coding
ENSG00000100124	38226862	38245334	22	ANKRD54	protein_coding
ENSG00000100129	38244875	38285414	22	EIF3L	protein_coding
ENSG00000100139	38301664	38338829	22	MICALL1	protein_coding
ENSG00000128346	38339528	38349676	22	C22orf23	protein_coding
ENSG00000100142	38348614	38437922	22	POLR2F	protein_coding
ENSG00000100146	38366693	38383429	22	SOX10	protein_coding
ENSG00000100151	38452318	38471708	22	PICK1	protein_coding
ENSG00000100156	38474141	38480100	22	SLC16A8	protein_coding
ENSG00000128298	38480896	38506677	22	BAIAP2L2	protein_coding
ENSG00000184381	38507502	38601697	22	PLA2G6	protein_coding
ENSG00000185022	38597889	38612518	22	MAFF	protein_coding
ENSG00000198792	38615298	38669040	22	TMEM184B	protein_coding
ENSG00000213923	38686697	38794527	22	CSNK1E	protein_coding
ENSG00000168135	38822332	38851205	22	KCNJ4	protein_coding
ENSG00000100196	38864067	38879452	22	KDELR3	protein_coding
ENSG00000100201	38879445	38903665	22	DDX17	protein_coding
ENSG00000100206	38914954	38966291	22	DMC1	protein_coding
ENSG00000184949	38974125	39052634	22	FAM227A	protein_coding
ENSG00000100211	39052641	39069859	22	CBY1	protein_coding
ENSG00000100216	39077953	39080818	22	TOMM22	protein_coding
ENSG00000100221	39081548	39097561	22	JOSD1	protein_coding
ENSG00000100226	39101728	39134304	22	GTPBP1	protein_coding
ENSG00000100242	39130730	39190148	22	SUN2	protein_coding
ENSG00000100246	39174513	39190203	22	DNAL4	protein_coding
ENSG00000221890	39214457	39239987	22	NPTXR	protein_coding
ENSG00000183741	39257455	39268319	22	CBX6	protein_coding
ENSG00000128383	39348746	39359188	22	APOBEC3A	protein_coding
ENSG00000179750	39378352	39388809	22	APOBEC3B	protein_coding
ENSG00000244509	39410088	39416357	22	APOBEC3C	protein_coding
ENSG00000243811	39410368	39429281	22	APOBEC3D	protein_coding
ENSG00000128394	39436609	39449915	22	APOBEC3F	protein_coding
ENSG00000239713	39436924	39483748	22	APOBEC3G	protein_coding
